timestamp,0V8_AON_A_current_A,0V8_SW_A_current_A,1V1_SYS_A_current_A,1V8_SYS_A_current_A,3V3_ADC_A_current_A,3V3_DAC_A_current_A,3V3_SYS_A_current_A,3V7_WL_SW_A_current_A,DDR_VDD2_A_current_A,DDR_VDDQ_A_current_A,HDMI_A_current_A,VDD_CORE_A_current_A,0V8_AON_V_voltage_V,0V8_SW_V_voltage_V,1V1_SYS_V_voltage_V,1V8_SYS_V_voltage_V,3V3_ADC_V_voltage_V,3V3_DAC_V_voltage_V,3V3_SYS_V_voltage_V,3V7_WL_SW_V_voltage_V,BATT_V_voltage_V,DDR_VDD2_V_voltage_V,DDR_VDDQ_V_voltage_V,EXT5V_V_voltage_V,HDMI_V_voltage_V,VDD_CORE_V_voltage_V
2025-08-19T12:17:49.742333,0.0052503,0.6841269,0.348407,0.279116,6.105e-05,0.0,0.1600525,0.00097593,0.3035142,0.0647064,0.0106227,6.33137,0.8017574,0.8025633,1.109156,1.81001,3.313183,3.315931,3.313745,3.722048,0.0,1.105127,0.6003657,5.20322,5.1992,0.8797306
2025-08-19T12:17:50.770259,0.00506715,0.5631116,0.3474311,0.2820438,0.00018315,0.0,0.166884,0.00487965,0.2108009,0.0,0.0106227,4.24175,0.8008783,0.8029296,1.107325,1.808057,3.315015,3.316846,3.311889,3.741535,0.0,1.107691,0.6029298,5.21528,5.19786,0.8759698
2025-08-19T12:17:51.803640,0.00518925,0.599221,0.3474311,0.2810678,6.105e-05,0.0,0.1756674,0.00292779,0.321081,0.07745161,0.0106227,6.12598,0.8017574,0.802197,1.106592,1.809522,3.314099,3.316846,3.329521,3.745246,0.0,1.106592,0.604395,5.20456,5.19652,0.8791933
2025-08-19T12:17:52.936227,0.0052503,0.6851029,0.3571904,0.2820438,6.105e-05,0.0,0.1590766,0.0,0.3015624,0.0764712,0.0107448,6.35816,0.8011714,0.8018308,1.107691,1.81001,3.313183,3.315015,3.312817,3.726687,0.0,1.108424,0.6036624,5.19652,5.20322,0.8781188
2025-08-19T12:17:53.964410,0.0053724,0.6899826,0.3474311,0.2869234,0.0,0.0,0.1649322,0.00097593,0.3015624,0.0622554,0.0103785,6.66178,0.8014645,0.8018308,1.108058,1.809034,3.313183,3.314099,3.311889,3.72112,0.0,1.106226,0.6021972,5.20858,5.19786,0.876507
2025-08-19T12:17:54.993750,0.00482295,0.6880306,0.3464552,0.2830197,0.00018315,0.0,0.1629803,0.00097593,0.3054661,0.075981,0.0105006,6.465319,0.8011714,0.802197,1.104394,1.809034,3.312268,3.315931,3.314673,3.725759,0.0,1.109523,0.6047613,5.19786,5.22332,0.8775815
2025-08-19T12:17:56.023700,0.00482295,0.5592079,0.3464552,0.2674048,0.00018315,0.0,0.1620044,0.00195186,0.03513348,0.0,0.0105006,4.35784,0.8011714,0.8029296,1.106959,1.809522,3.314099,3.315931,3.309105,3.748958,0.0,1.106592,0.6036624,5.19786,5.20456,0.8794619
2025-08-19T12:17:57.050996,0.0053724,0.557256,0.348407,0.2674048,0.0,0.0,0.1610285,0.00390372,0.03806127,0.0,0.0106227,4.38463,0.8008783,0.8010981,1.108058,1.810987,3.313183,3.317762,3.307249,3.722048,0.0,1.113918,0.6029298,5.1925,5.20992,0.8794619
2025-08-19T12:17:58.079460,0.0058608,0.5845821,0.3474311,0.2742363,0.00018315,0.0,0.1600525,0.00195186,0.08978556,0.0,0.0106227,5.25977,0.8002922,0.8025633,1.106959,1.808545,3.315015,3.315931,3.302609,3.725759,0.0,1.107691,0.6010983,5.20456,5.1992,0.8775815
2025-08-19T12:17:59.106680,0.004884,0.655825,0.3474311,0.2849716,0.00018315,0.0,0.1610285,0.00195186,0.3035142,0.066177,0.0108669,6.47425,0.8008783,0.8014644,1.104394,1.809034,3.314099,3.315015,3.329521,3.748958,0.0,1.107691,0.6047613,5.20322,5.19786,0.8799991
2025-08-19T12:18:00.235635,0.0056166,0.6733917,0.3454792,0.2810678,0.00018315,0.0,0.1600525,0.0,0.2957068,0.07353001,0.0112332,6.0724,0.8002922,0.802197,1.106592,1.809034,3.314099,3.314099,3.311889,3.748958,0.0,1.104028,0.6040287,5.20188,5.19786,0.8778502
2025-08-19T12:18:01.270624,0.00482295,0.6792473,0.3464552,0.2800919,6.105e-05,0.0,0.1600525,0.00195186,0.3015624,0.0627456,0.0106227,6.23314,0.8008783,0.802197,1.106226,1.808545,3.314099,3.315015,3.318385,3.722048,0.0,1.101464,0.6036624,5.20188,5.20992,0.8781188
2025-08-19T12:18:02.314462,0.00518925,0.6821751,0.3454792,0.2781401,0.00018315,0.0,0.1610285,0.00195186,0.2966827,0.0750006,0.0112332,6.39388,0.8011714,0.8018308,1.107691,1.810987,3.313183,3.314099,3.318385,3.724831,0.0,1.105127,0.6029298,5.20054,5.19786,0.876507
2025-08-19T12:18:03.346776,0.00543345,0.6851029,0.3601182,0.2800919,6.105e-05,0.0,0.1590766,0.00195186,0.2888753,0.07745161,0.0107448,6.32244,0.8017574,0.8029296,1.108058,1.808057,3.315015,3.315931,3.312817,3.725759,0.0,1.105127,0.6018309,5.207239,5.19652,0.8789246
2025-08-19T12:18:04.372540,0.00518925,0.683151,0.3435274,0.2830197,6.105e-05,0.0,0.1688359,0.00195186,0.2849716,0.0289218,0.0107448,6.08133,0.8008783,0.802197,1.108058,1.807568,3.314099,3.314099,3.309105,3.741535,0.0,1.102929,0.604395,5.19786,5.1992,0.8789246
2025-08-19T12:18:05.419389,0.00506715,0.5601838,0.3464552,0.2722845,0.00018315,0.0,0.1581007,0.00292779,0.03415755,0.0,0.0105006,5.66162,0.8017574,0.8018308,1.107691,1.809034,3.311352,3.314099,3.309105,3.733183,0.0,1.113918,0.600732,5.20992,5.19384,0.8781188
2025-08-19T12:18:06.462516,0.00506715,0.6851029,0.3601182,0.2849716,6.105e-05,0.0,0.1581007,0.00195186,0.2108009,0.06323581,0.0107448,6.09026,0.8014645,0.8014644,1.108058,1.809522,3.312268,3.314099,3.307249,3.728543,0.0,1.10586,0.6036624,5.19652,5.18848,0.8791933
2025-08-19T12:18:07.492770,0.00482295,0.6782714,0.3493829,0.2830197,6.105e-05,0.0,0.1551729,0.00195186,0.3054661,0.0848046,0.0105006,6.44746,0.8008783,0.8018308,1.107691,1.806592,3.312268,3.314099,3.313745,3.723903,0.0,1.106226,0.6025635,5.19786,5.1925,0.8789246
2025-08-19T12:18:08.523769,0.00506715,0.69779,0.3474311,0.2810678,0.00018315,0.0,0.1639562,0.00195186,0.2810678,0.0622554,0.0106227,6.11705,0.8011714,0.8025633,1.106226,1.806592,3.314099,3.315931,3.309105,3.75267,0.0,1.106592,0.6036624,5.20188,5.21126,0.8781188
2025-08-19T12:18:09.553074,0.0047619,0.5611597,0.3493829,0.2771641,0.00018315,0.0,0.1561488,0.00195186,0.03122976,0.0,0.0107448,4.38463,0.8008783,0.8018308,1.108424,1.808545,3.315015,3.315015,3.313745,3.727615,0.0,1.10586,0.6032961,5.20054,5.19652,0.876507
2025-08-19T12:18:10.583031,0.00494505,0.6841269,0.3698775,0.2839956,6.105e-05,0.0,0.1610285,0.00487965,0.3044902,0.08921641,0.0107448,6.35816,0.8008783,0.8032959,1.10586,1.808057,3.312268,3.315931,3.313745,3.726687,0.0,1.106226,0.6029298,5.20322,5.1992,0.8786561
2025-08-19T12:18:11.613694,0.00531135,0.683151,0.3474311,0.2859475,0.0001221,0.0,0.1551729,0.00195186,0.3005864,0.0696084,0.0105006,6.465319,0.8011714,0.8018308,1.106226,1.808057,3.311352,3.315931,3.319313,3.741535,0.0,1.105127,0.6032961,5.20322,5.19652,0.8762386
2025-08-19T12:18:12.644964,0.00506715,0.6782714,0.3581663,0.2781401,6.105e-05,0.0,0.1610285,0.00487965,0.307418,0.0666672,0.0105006,6.09919,0.8008783,0.8014644,1.106226,1.809034,3.313183,3.315015,3.327664,3.729471,0.0,1.106226,0.6040287,5.20992,5.19786,0.8789246
2025-08-19T12:18:13.675709,0.00518925,0.6782714,0.3445033,0.2713085,6.105e-05,0.0,0.1561488,0.00195186,0.02732604,0.0,0.0107448,4.5543,0.8008783,0.8010981,1.107325,1.806592,3.312268,3.314099,3.316529,3.724831,0.0,1.105494,0.6036624,5.19652,5.19652,0.8799991
2025-08-19T12:18:14.703847,0.00482295,0.6841269,0.3474311,0.2820438,6.105e-05,0.0,0.1590766,0.00097593,0.2713085,0.061275,0.0101343,6.4296,0.8008783,0.802197,1.104394,1.808057,3.314099,3.315015,3.309105,3.741535,0.0,1.113552,0.6032961,5.20054,5.19652,0.8832226
2025-08-19T12:18:15.732928,0.0051282,0.5689672,0.3454792,0.2800919,0.00018315,0.0,0.1620044,0.00292779,0.3015624,0.0681378,0.0107448,5.12582,0.8008783,0.802197,1.107325,1.808545,3.313183,3.316846,3.319313,3.722976,0.0,1.10586,0.6036624,5.2126,5.20992,0.8783874
2025-08-19T12:18:16.758645,0.00482295,0.5592079,0.3464552,0.2722845,6.105e-05,0.0,0.1600525,0.0,0.08490592,0.0,0.0103785,4.36677,0.8011714,0.8018308,1.107691,1.809034,3.313183,3.315015,3.327664,3.723903,0.0,1.113552,0.6010983,5.19518,5.20858,0.8783874
2025-08-19T12:18:17.785667,0.00531135,0.6860789,0.3454792,0.2869234,6.105e-05,0.0,0.1561488,0.0,0.2898512,0.061275,0.0107448,5.86701,0.8008783,0.802197,1.107691,1.807568,3.315015,3.314099,3.333232,3.740607,0.0,1.107691,0.6036624,5.207239,5.20992,0.8853715
2025-08-19T12:18:18.816416,0.0052503,0.6675361,0.3474311,0.2820438,6.105e-05,0.0,0.1581007,0.00097593,0.3093698,0.06323581,0.010989,6.313509,0.8011714,0.8014644,1.108058,1.809034,3.314099,3.316846,3.311889,3.741535,0.0,1.113552,0.6018309,5.20054,5.1925,0.8783874
2025-08-19T12:18:19.844806,0.00494505,0.6743678,0.3464552,0.2752123,6.105e-05,0.0,0.1639562,0.00097593,0.306442,0.0740202,0.0108669,6.06347,0.8011714,0.8010981,1.107325,1.809522,3.315015,3.316846,3.309105,3.733183,0.0,1.106592,0.6018309,5.19652,5.18982,0.8770444
2025-08-19T12:18:20.976243,0.00506715,0.6528972,0.3464552,0.2859475,0.00018315,0.0,0.1600525,0.00390372,0.08588185,0.0053922,0.0101343,5.41158,0.8017574,0.8032959,1.106959,1.808545,3.313183,3.315931,3.307249,3.740607,0.0,1.110622,0.6032961,5.207239,5.20054,0.8832226
2025-08-19T12:18:22.004900,0.0058608,0.6880306,0.3445033,0.2810678,6.105e-05,0.0,0.1629803,0.00292779,0.321081,0.0700986,0.0112332,6.53676,0.8017574,0.8010981,1.104394,1.81001,3.312268,3.315931,3.308177,3.740607,0.0,1.110622,0.6021972,5.20322,5.1992,0.8778502
2025-08-19T12:18:23.036272,0.00482295,0.6811991,0.3464552,0.2859475,6.105e-05,0.0,0.1795711,0.00390372,0.09466522,0.0004902,0.0102564,5.48302,0.8005854,0.8025633,1.106959,1.808057,3.315015,3.315015,3.357359,3.722976,0.0,1.10879,0.6032961,5.18714,5.2126,0.8786561
2025-08-19T12:18:24.065850,0.0051282,0.5621357,0.3542626,0.2810678,0.00018315,0.0,0.1610285,0.00585558,0.3191291,0.0803928,0.0106227,5.75985,0.8017574,0.8018308,1.104394,1.809034,3.314099,3.315931,3.319313,3.748958,0.0,1.104394,0.6062265,5.19786,5.22332,0.8783874
2025-08-19T12:18:25.096521,0.00518925,0.5933654,0.3581663,0.2781401,0.00018315,0.0,0.1639562,0.00195186,0.08588185,0.0009804,0.0108669,4.84899,0.8008783,0.8010981,1.108058,1.80708,3.314099,3.315015,3.327664,3.724831,0.0,1.106592,0.6040287,5.19116,5.1925,0.8778502
2025-08-19T12:18:26.121725,0.0050061,0.5777506,0.3464552,0.2761882,0.0,0.0,0.1698118,0.00292779,0.208849,0.0,0.0105006,5.42944,0.8011714,0.8018308,1.106959,1.809034,3.313183,3.314099,3.319313,3.728543,0.0,1.105127,0.6036624,5.207239,5.21126,0.8789246
2025-08-19T12:18:27.153330,0.0052503,0.5923895,0.3610941,0.2693567,0.00018315,0.0,0.1600525,0.00195186,0.139558,0.0,0.0105006,6.06347,0.8011714,0.8010981,1.108058,1.80708,3.313183,3.316846,3.307249,3.741535,0.0,1.107691,0.6018309,5.1992,5.19652,0.8762386
2025-08-19T12:18:28.178016,0.00531135,0.571895,0.348407,0.2869234,0.00018315,0.0,0.1649322,0.00390372,0.03220569,0.0,0.0101343,4.39356,0.8011714,0.802197,1.107691,1.81001,3.314099,3.314099,3.311889,3.734111,0.0,1.107691,0.6032961,5.20858,5.19384,0.8810737
2025-08-19T12:18:29.210939,0.00482295,0.6851029,0.3445033,0.279116,6.105e-05,0.0,0.1639562,0.00292779,0.3015624,0.075981,0.0106227,6.45639,0.8017574,0.802197,1.10586,1.808057,3.313183,3.316846,3.312817,3.729471,0.0,1.104394,0.6047613,5.19652,5.20322,0.8853715
2025-08-19T12:18:30.239910,0.006105,0.6880306,0.3464552,0.279116,0.00018315,0.0,0.1600525,0.00195186,0.3025383,0.07990261,0.0107448,6.483179,0.8011714,0.8018308,1.108058,1.809034,3.315015,3.315015,3.357359,3.741535,0.0,1.105494,0.6051276,5.19786,5.20188,0.876507
2025-08-19T12:18:31.266660,0.00518925,0.6743678,0.3464552,0.2830197,6.105e-05,0.0,0.1610285,0.00097593,0.2771641,0.07745161,0.0106227,6.39388,0.8014645,0.8014644,1.107325,1.808057,3.313183,3.314099,3.307249,3.722976,0.0,1.107691,0.6021972,5.19786,5.20456,0.8789246
2025-08-19T12:18:32.293788,0.0051282,0.6899826,0.3464552,0.2713085,6.105e-05,0.0,0.1639562,0.00195186,0.03415755,0.0,0.0106227,3.67023,0.8011714,0.802197,1.107691,1.809034,3.315015,3.313183,3.313745,3.722976,0.0,1.110988,0.6036624,5.21394,5.19652,0.8799991
2025-08-19T12:18:33.320116,0.0051282,0.683151,0.348407,0.2839956,6.105e-05,0.0,0.1649322,0.00195186,0.2732604,0.0720594,0.0106227,6.34923,0.8014645,0.8032959,1.104394,1.808545,3.313183,3.316846,3.319313,3.723903,0.0,1.101464,0.6010983,5.20456,5.20858,0.8786561
2025-08-19T12:18:34.351367,0.0058608,0.6724158,0.3454792,0.2781401,0.00018315,0.0,0.1629803,0.00292779,0.2576455,0.0617652,0.0112332,6.30458,0.8008783,0.802197,1.106959,1.805615,3.312268,3.315931,3.329521,3.726687,0.0,1.108424,0.6058602,5.20054,5.19652,0.876507
2025-08-19T12:18:35.385975,0.0058608,0.5660394,0.3464552,0.2703326,6.105e-05,0.0,0.1707878,0.0,0.03415755,0.0,0.0107448,4.42035,0.8011714,0.8014644,1.107691,1.808057,3.312268,3.314099,3.307249,3.735039,0.0,1.10879,0.6036624,5.20992,5.1925,0.8810737
2025-08-19T12:18:36.412226,0.0047619,0.5621357,0.3581663,0.2810678,6.105e-05,0.0,0.1590766,0.00195186,0.03220569,0.0,0.0101343,4.41142,0.8017574,0.8018308,1.107691,1.809034,3.314099,3.315015,3.326736,3.725759,0.0,1.105127,0.6018309,5.19786,5.19116,0.876507
2025-08-19T12:18:37.440470,0.00506715,0.5611597,0.3571904,0.2703326,0.00018315,0.0,0.1590766,0.00097593,0.03220569,0.0,0.0105006,4.3757,0.8011714,0.8014644,1.106959,1.808057,3.314099,3.315931,3.309105,3.725759,0.0,1.108424,0.6018309,5.1992,5.19652,0.8762386
2025-08-19T12:18:38.467215,0.00494505,0.612884,0.3562145,0.2800919,6.105e-05,0.0,0.1639562,0.00195186,0.2781401,0.0647064,0.0108669,6.643919,0.8005854,0.802197,1.107691,1.808545,3.313183,3.315015,3.308177,3.733183,0.0,1.107325,0.6040287,5.20456,5.22064,0.8775815
2025-08-19T12:18:39.602702,0.0058608,0.6792473,0.3445033,0.2849716,0.00018315,0.0,0.166884,0.00097593,0.3044902,0.06323581,0.0107448,6.41174,0.8002922,0.8029296,1.106592,1.806592,3.312268,3.315015,3.307249,3.740607,0.0,1.104394,0.6021972,5.20456,5.207239,0.8754326
2025-08-19T12:18:40.629653,0.00457875,0.6753436,0.3581663,0.2830197,6.105e-05,0.0,0.1590766,0.00097593,0.04196499,0.0,0.010989,4.43821,0.8011714,0.802197,1.108058,1.809034,3.313183,3.316846,3.313745,3.740607,0.0,1.108058,0.6032961,5.20054,5.20858,0.8762386
2025-08-19T12:18:41.662343,0.0056166,0.6802233,0.3464552,0.2771641,6.105e-05,0.0,0.1590766,0.00195186,0.3005864,0.0617652,0.0112332,6.05454,0.8005854,0.8018308,1.108424,1.809522,3.315015,3.316846,3.312817,3.741535,0.0,1.11172,0.6047613,5.20992,5.2126,0.8786561
2025-08-19T12:18:42.695341,0.00494505,0.558232,0.3474311,0.2742363,6.105e-05,0.0,0.1581007,0.00292779,0.02830197,0.0,0.0112332,4.465,0.8008783,0.8025633,1.108058,1.809034,3.314099,3.314099,3.307249,3.724831,0.0,1.108058,0.6036624,5.20054,5.19652,0.8743581
2025-08-19T12:18:43.721076,0.00531135,0.5962932,0.3464552,0.2820438,0.00018315,0.0,0.1581007,0.0,0.2957068,0.0872556,0.0106227,6.36709,0.8011714,0.8014644,1.108058,1.808545,3.312268,3.314099,3.307249,3.725759,0.0,1.106592,0.6018309,5.21394,5.22064,0.8783874
2025-08-19T12:18:44.751491,0.00457875,0.6636324,0.3445033,0.2869234,0.00018315,0.0,0.1600525,0.00195186,0.279116,0.071079,0.0108669,6.52783,0.8011714,0.8018308,1.107691,1.809034,3.315015,3.316846,3.309105,3.724831,0.0,1.107691,0.6029298,5.1992,5.19384,0.8789246
2025-08-19T12:18:45.783814,0.00482295,0.6841269,0.3464552,0.2810678,6.105e-05,0.0,0.1590766,0.00390372,0.2732604,0.0769614,0.0106227,6.35816,0.8017574,0.8010981,1.106959,1.806592,3.313183,3.315015,3.310033,3.727615,0.0,1.108424,0.6040287,5.20456,5.1925,0.8754326
2025-08-19T12:18:46.813378,0.0051282,0.6724158,0.3474311,0.2800919,6.105e-05,0.0,0.1629803,0.00292779,0.306442,0.083334,0.0111111,6.34923,0.8011714,0.802197,1.108058,1.81001,3.310436,3.314099,3.313745,3.741535,0.0,1.107691,0.6018309,5.1992,5.19786,0.8778502
2025-08-19T12:18:47.839590,0.00482295,0.6821751,0.3464552,0.2830197,0.00018315,0.0,0.1746915,0.00097593,0.2957068,0.0691182,0.0107448,6.66178,0.8011714,0.802197,1.106226,1.809034,3.314099,3.314099,3.327664,3.724831,0.0,1.107691,0.6032961,5.207239,5.18714,0.876507
2025-08-19T12:18:48.868397,0.00555555,0.6636324,0.3454792,0.2888753,6.105e-05,0.0,0.16786,0.00390372,0.2888753,0.0764712,0.0103785,6.3403,0.8011714,0.8010981,1.106959,1.804638,3.312268,3.316846,3.311889,3.741535,0.0,1.106959,0.6021972,5.19518,5.18982,0.8799991
2025-08-19T12:18:49.899105,0.0051282,0.557256,0.3474311,0.2713085,6.105e-05,0.0,0.1600525,0.00292779,0.03122976,0.0754908,0.0106227,4.38463,0.8017574,0.802197,1.107691,1.806592,3.314099,3.314099,3.310033,3.723903,0.0,1.106592,0.6029298,5.20322,5.20456,0.8791933
2025-08-19T12:18:50.927396,0.00531135,0.5738469,0.3454792,0.2742363,6.105e-05,0.0,0.1590766,0.00195186,0.1454136,0.0,0.0106227,5.45623,0.8011714,0.8018308,1.108058,1.809034,3.313183,3.315931,3.313745,3.724831,0.0,1.101464,0.6032961,5.20992,5.20992,0.8794619
2025-08-19T12:18:51.959407,0.00482295,0.5631116,0.3454792,0.2761882,6.105e-05,0.0,0.1590766,0.00195186,0.03513348,0.0,0.0108669,4.41142,0.8011714,0.8010981,1.104394,1.809034,3.312268,3.315015,3.325809,3.724831,0.0,1.108424,0.6091569,5.1992,5.22064,0.8778502
2025-08-19T12:18:52.994487,0.00494505,0.6899826,0.3464552,0.2800919,6.105e-05,0.0,0.1629803,0.00292779,0.09954486,0.061275,0.010989,4.60788,0.8008783,0.8010981,1.106592,1.806592,3.314099,3.314099,3.309105,3.722048,0.0,1.113552,0.6047613,5.20322,5.21126,0.8778502
2025-08-19T12:18:54.021679,0.00506715,0.6802233,0.3464552,0.2839956,6.105e-05,0.0,0.1600525,0.00097593,0.3035142,0.0745104,0.0106227,6.12598,0.8011714,0.8032959,1.108058,1.808545,3.314099,3.315015,3.313745,3.722048,0.0,1.106959,0.604395,5.207239,5.20456,0.8783874
2025-08-19T12:18:55.047652,0.0047619,0.6870547,0.3562145,0.279116,6.105e-05,0.0,0.1600525,0.00487965,0.2976587,0.0607848,0.0106227,6.66178,0.8014645,0.802197,1.107325,1.809034,3.312268,3.316846,3.313745,3.724831,0.0,1.113918,0.6025635,5.2126,5.1992,0.8789246
2025-08-19T12:18:56.078103,0.0056166,0.6177637,0.3464552,0.2849716,6.105e-05,0.0,0.1688359,0.00195186,0.3035142,0.0647064,0.0106227,6.63499,0.8011714,0.8018308,1.107691,1.810987,3.314099,3.315015,3.329521,3.741535,0.0,1.103296,0.604395,5.2059,5.1992,0.876507
2025-08-19T12:18:57.108989,0.0058608,0.5592079,0.3454792,0.2771641,6.105e-05,0.0,0.1600525,0.00390372,0.2117768,0.0,0.0108669,4.42928,0.8014645,0.802197,1.108058,1.809034,3.314099,3.315931,3.313745,3.724831,0.0,1.105127,0.6036624,5.20188,5.19652,0.8778502
2025-08-19T12:18:58.136918,0.00518925,0.6811991,0.3445033,0.2771641,0.00018315,0.0,0.1590766,0.0,0.2937549,0.0647064,0.010989,5.59911,0.8017574,0.802197,1.106959,1.81001,3.314099,3.314099,3.307249,3.722976,0.0,1.108424,0.6018309,5.20188,5.19384,0.8786561
2025-08-19T12:18:59.168173,0.0056166,0.654849,0.3454792,0.2849716,6.105e-05,0.0,0.1610285,0.00292779,0.2713085,0.068628,0.0107448,6.37602,0.8011714,0.8018308,1.108058,1.809522,3.314099,3.314099,3.311889,3.723903,0.0,1.105127,0.6029298,5.20992,5.1992,0.8775815
2025-08-19T12:19:00.194752,0.00592185,0.6792473,0.3454792,0.2830197,6.105e-05,0.0,0.1600525,0.00097593,0.2996105,0.0897066,0.0101343,5.78664,0.8011714,0.8032959,1.107691,1.810499,3.314099,3.316846,3.307249,3.748958,0.0,1.104394,0.6025635,5.2059,5.20456,0.8783874
2025-08-19T12:19:01.231160,0.0053724,0.6792473,0.3445033,0.2800919,0.00018315,0.0,0.1639562,0.00195186,0.223488,0.0764712,0.0106227,6.68857,0.8014645,0.8014644,1.107325,1.808057,3.314099,3.316846,3.357359,3.741535,0.0,1.106959,0.6032961,5.20992,5.2059,0.8799991
2025-08-19T12:19:02.260956,0.00531135,0.6792473,0.3464552,0.279116,6.105e-05,0.0,0.1590766,0.00487965,0.2771641,0.06715741,0.0107448,6.08133,0.8011714,0.8014644,1.106592,1.809522,3.313183,3.315931,3.302609,3.726687,0.0,1.106226,0.6029298,5.20054,5.1925,0.8786561
2025-08-19T12:19:03.289073,0.0053724,0.6802233,0.3562145,0.2800919,6.105e-05,0.0,0.1620044,0.00390372,0.2391029,0.0,0.0103785,4.7329,0.8017574,0.8018308,1.107691,1.808057,3.312268,3.315931,3.329521,3.722048,0.0,1.110622,0.6036624,5.21126,5.2059,0.8775815
2025-08-19T12:19:04.323383,0.0050061,0.6753436,0.3454792,0.2839956,0.00018315,0.0,0.1551729,0.00390372,0.2264158,0.0740202,0.0106227,6.18849,0.8017574,0.8029296,1.107691,1.810499,3.313183,3.316846,3.329521,3.740607,0.0,1.10586,0.6018309,5.21796,5.1925,0.8783874
2025-08-19T12:19:05.350711,0.00482295,0.5601838,0.3493829,0.2703326,6.105e-05,0.0,0.1571247,0.00097593,0.0292779,0.0,0.0106227,4.45607,0.8011714,0.802197,1.107691,1.806592,3.315015,3.315015,3.313745,3.740607,0.0,1.104394,0.6003657,5.20188,5.20992,0.8853715
2025-08-19T12:19:06.380369,0.00482295,0.5592079,0.3454792,0.2752123,0.00018315,0.0,0.1571247,0.00097593,0.03513348,0.0,0.0107448,3.6613,0.8011714,0.8010981,1.106959,1.809034,3.312268,3.314099,3.355503,3.722048,0.0,1.108424,0.6032961,5.19652,5.21126,0.8789246
2025-08-19T12:19:07.407717,0.0047619,0.6860789,0.3464552,0.279116,6.105e-05,0.0,0.1756674,0.0,0.3054661,0.0764712,0.0107448,6.35816,0.8005854,0.8010981,1.107691,1.808545,3.315015,3.315015,3.327664,3.727615,0.0,1.104028,0.6003657,5.2327,5.20858,0.8775815
2025-08-19T12:19:08.434842,0.00518925,0.5777506,0.3445033,0.279116,6.105e-05,0.0,0.1571247,0.00195186,0.1200394,0.0014706,0.0105006,5.32228,0.8017574,0.8010981,1.107691,1.81001,3.314099,3.315931,3.311889,3.724831,0.0,1.107691,0.600732,5.21394,5.22064,0.8786561
2025-08-19T12:19:09.464264,0.0051282,0.5943414,0.3464552,0.2752123,6.105e-05,0.0,0.1639562,0.0,0.08490592,0.0063726,0.0106227,5.15261,0.8008783,0.802197,1.107691,1.809522,3.314099,3.314099,3.310033,3.725759,0.0,1.104761,0.6065928,5.20992,5.2193,0.8853715
2025-08-19T12:19:10.491398,0.00543345,0.6851029,0.3454792,0.2781401,6.105e-05,0.0,0.1629803,0.00195186,0.2732604,0.0705888,0.010989,6.01882,0.8017574,0.802197,1.106959,1.808545,3.314099,3.315015,3.309105,3.740607,0.0,1.102929,0.6073254,5.20858,5.207239,0.8791933
2025-08-19T12:19:11.522313,0.00482295,0.5943414,0.3464552,0.2742363,6.105e-05,0.0,0.1912823,0.00195186,0.08392998,0.0009804,0.0107448,5.7152,0.8011714,0.8029296,1.108058,1.809034,3.314099,3.316846,3.314673,3.748958,0.0,1.108058,0.6036624,5.207239,5.20992,0.876507
2025-08-19T12:19:12.553805,0.0051282,0.5816543,0.3454792,0.2683808,0.00018315,0.0,0.16786,0.0,0.08392998,0.0,0.0107448,5.04545,0.8008783,0.8014644,1.108058,1.809522,3.315015,3.316846,3.309105,3.748958,0.0,1.113552,0.6029298,5.22332,5.21394,0.876507
2025-08-19T12:19:13.585750,0.00494505,0.585558,0.3454792,0.2800919,6.105e-05,0.0,0.1629803,0.00487965,0.08588185,0.0,0.0108669,5.18833,0.8017574,0.8014644,1.106226,1.809034,3.313183,3.315931,3.318385,3.726687,0.0,1.109156,0.6010983,5.20188,5.19652,0.8783874
2025-08-19T12:19:14.612811,0.00531135,0.6704639,0.3464552,0.2859475,0.00018315,0.0,0.1571247,0.00292779,0.04196499,0.0,0.0106227,5.22405,0.8017574,0.8010981,1.107325,1.809522,3.313183,3.315015,3.329521,3.723903,0.0,1.10879,0.6032961,5.1992,5.21394,0.8781188
2025-08-19T12:19:15.646733,0.00531135,0.6841269,0.3454792,0.2839956,6.105e-05,0.0,0.1688359,0.00390372,0.2722845,0.068628,0.0106227,6.40281,0.8011714,0.8018308,1.107325,1.808057,3.314099,3.316846,3.318385,3.756382,0.0,1.105127,0.6032961,5.20992,5.1992,0.8799991
2025-08-19T12:19:16.675168,0.0056166,0.6821751,0.3464552,0.2800919,0.00018315,0.0,0.1776193,0.00097593,0.3035142,0.075981,0.0107448,6.20635,0.8011714,0.8029296,1.108058,1.810987,3.315015,3.315015,3.316529,3.718336,0.0,1.105494,0.6032961,5.20188,5.19384,0.8797306
2025-08-19T12:19:17.712869,0.0051282,0.5631116,0.3591422,0.279116,6.105e-05,0.0,0.1610285,0.00292779,0.3025383,0.0,0.0106227,3.68809,0.8005854,0.8025633,1.108058,1.805615,3.313183,3.316846,3.309105,3.722976,0.0,1.107325,0.6040287,5.207239,5.1992,0.8789246
